description,LSOA ID,LSOA name,geometry
"<div class=""googft-info-window"" style=""font-family:sans-serif"">
<b>LSOA_CODE:</b> E01025303<br>
<b>LSOA_NAME:</b> Preston 004E<br>
<b>geometry:</b> -2.688771,53.800808,0.0 -2.683596,53.799521,0.0 -2.681667,53.799511,0.0 -2.681816,53.79789,0.0 -2.68437,53.795278,0.0 -2.683106,53.79457,0.0 -2.682609,53.7943,0.0 -2.683441,53.793618,0.0 -2.688155,53.791372,0.0 -2.686197,53.789321,0.0 -2.686907,53.789508,0.0 -2.693367,53.79422,0.0 -2.694169,53.79413,0.0 -2.694738,53.794688,0.0 -2.695814,53.794596,0.0 -2.697874,53.792839,0.0 -2.696529,53.792788,0.0 -2.695955,53.792045,0.0 -2.696224,53.79141,0.0 -2.696336,53.791315,0.0 -2.695838,53.791078,0.0 -2.696631,53.789803,0.0 -2.698609,53.789636,0.0 -2.699648,53.790448,0.0 -2.700241,53.790325,0.0 -2.700166,53.790608,0.0 -2.701075,53.790761,0.0 -2.701177,53.790943,0.0 -2.701498,53.791454,0.0 -2.700445,53.792238,0.0 -2.701229,53.793096,0.0 -2.700509,53.793561,0.0 -2.700826,53.793764,0.0 -2.702411,53.793441,0.0 -2.702468,53.793742,0.0 -2.701501,53.794057,0.0 -2.701956,53.794467,0.0 -2.702527,53.79445,0.0 -2.702663,53.794827,0.0 -2.700732,53.795565,0.0 -2.699487,53.795903,0.0 -2.699603,53.797077,0.0 -2.698258,53.796668,0.0 -2.697828,53.796923,0.0 -2.696588,53.798462,0.0 -2.698152,53.799124,0.0 -2.698128,53.799484,0.0 -2.698704,53.799457,0.0 -2.697174,53.80011,0.0 -2.696691,53.799891,0.0 -2.696021,53.800195,0.0 -2.694995,53.799586,0.0 -2.694114,53.800062,0.0 -2.693364,53.799826,0.0 -2.691347,53.800594,0.0 -2.688771,53.800808,0.0
</div>",E01025303,Preston 004E,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-2.688771,53.800808,0.0 -2.683596,53.799521,0.0 -2.681667,53.799511,0.0 -2.681816,53.79789,0.0 -2.68437,53.795278,0.0 -2.683106,53.79457,0.0 -2.682609,53.7943,0.0 -2.683441,53.793618,0.0 -2.688155,53.791372,0.0 -2.686197,53.789321,0.0 -2.686907,53.789508,0.0 -2.693367,53.79422,0.0 -2.694169,53.79413,0.0 -2.694738,53.794688,0.0 -2.695814,53.794596,0.0 -2.697874,53.792839,0.0 -2.696529,53.792788,0.0 -2.695955,53.792045,0.0 -2.696224,53.79141,0.0 -2.696336,53.791315,0.0 -2.695838,53.791078,0.0 -2.696631,53.789803,0.0 -2.698609,53.789636,0.0 -2.699648,53.790448,0.0 -2.700241,53.790325,0.0 -2.700166,53.790608,0.0 -2.701075,53.790761,0.0 -2.701177,53.790943,0.0 -2.701498,53.791454,0.0 -2.700445,53.792238,0.0 -2.701229,53.793096,0.0 -2.700509,53.793561,0.0 -2.700826,53.793764,0.0 -2.702411,53.793441,0.0 -2.702468,53.793742,0.0 -2.701501,53.794057,0.0 -2.701956,53.794467,0.0 -2.702527,53.79445,0.0 -2.702663,53.794827,0.0 -2.700732,53.795565,0.0 -2.699487,53.795903,0.0 -2.699603,53.797077,0.0 -2.698258,53.796668,0.0 -2.697828,53.796923,0.0 -2.696588,53.798462,0.0 -2.698152,53.799124,0.0 -2.698128,53.799484,0.0 -2.698704,53.799457,0.0 -2.697174,53.80011,0.0 -2.696691,53.799891,0.0 -2.696021,53.800195,0.0 -2.694995,53.799586,0.0 -2.694114,53.800062,0.0 -2.693364,53.799826,0.0 -2.691347,53.800594,0.0 -2.688771,53.800808,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
"<div class=""googft-info-window"" style=""font-family:sans-serif"">
<b>LSOA_CODE:</b> E01025304<br>
<b>LSOA_NAME:</b> Preston 016E<br>
<b>geometry:</b> -2.689519,53.756013,0.0 -2.68745,53.754686,0.0 -2.685981,53.755511,0.0 -2.685071,53.754834,0.0 -2.68477,53.754953,0.0 -2.683815,53.754932,0.0 -2.682828,53.755672,0.0 -2.681795,53.755771,0.0 -2.679739,53.753051,0.0 -2.682186,53.751827,0.0 -2.683415,53.750707,0.0 -2.685502,53.749577,0.0 -2.68879,53.749187,0.0 -2.691573,53.749986,0.0 -2.695895,53.752295,0.0 -2.695666,53.752589,0.0 -2.692675,53.753594,0.0 -2.691573,53.753741,0.0 -2.692011,53.754089,0.0 -2.691248,53.754528,0.0 -2.690596,53.754155,0.0 -2.690086,53.754445,0.0 -2.690699,53.754817,0.0 -2.690114,53.755442,0.0 -2.689259,53.754918,0.0 -2.688793,53.75519,0.0 -2.689754,53.755817,0.0 -2.689519,53.756013,0.0
</div>",E01025304,Preston 016E,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-2.689519,53.756013,0.0 -2.68745,53.754686,0.0 -2.685981,53.755511,0.0 -2.685071,53.754834,0.0 -2.68477,53.754953,0.0 -2.683815,53.754932,0.0 -2.682828,53.755672,0.0 -2.681795,53.755771,0.0 -2.679739,53.753051,0.0 -2.682186,53.751827,0.0 -2.683415,53.750707,0.0 -2.685502,53.749577,0.0 -2.68879,53.749187,0.0 -2.691573,53.749986,0.0 -2.695895,53.752295,0.0 -2.695666,53.752589,0.0 -2.692675,53.753594,0.0 -2.691573,53.753741,0.0 -2.692011,53.754089,0.0 -2.691248,53.754528,0.0 -2.690596,53.754155,0.0 -2.690086,53.754445,0.0 -2.690699,53.754817,0.0 -2.690114,53.755442,0.0 -2.689259,53.754918,0.0 -2.688793,53.75519,0.0 -2.689754,53.755817,0.0 -2.689519,53.756013,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
"<div class=""googft-info-window"" style=""font-family:sans-serif"">
<b>LSOA_CODE:</b> E01025305<br>
<b>LSOA_NAME:</b> Preston 016F<br>
<b>geometry:</b> -2.684413,53.758877,0.0 -2.68333,53.758179,0.0 -2.682525,53.758444,0.0 -2.680655,53.756878,0.0 -2.682196,53.756296,0.0 -2.681795,53.755771,0.0 -2.682828,53.755672,0.0 -2.683815,53.754932,0.0 -2.68477,53.754953,0.0 -2.685071,53.754834,0.0 -2.685981,53.755511,0.0 -2.68745,53.754686,0.0 -2.689519,53.756013,0.0 -2.689596,53.756065,0.0 -2.686221,53.757258,0.0 -2.686325,53.758048,0.0 -2.687265,53.759474,0.0 -2.686548,53.759796,0.0 -2.68723,53.760316,0.0 -2.685058,53.760868,0.0 -2.684069,53.759927,0.0 -2.683868,53.759202,0.0 -2.684413,53.758877,0.0
</div>",E01025305,Preston 016F,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-2.684413,53.758877,0.0 -2.68333,53.758179,0.0 -2.682525,53.758444,0.0 -2.680655,53.756878,0.0 -2.682196,53.756296,0.0 -2.681795,53.755771,0.0 -2.682828,53.755672,0.0 -2.683815,53.754932,0.0 -2.68477,53.754953,0.0 -2.685071,53.754834,0.0 -2.685981,53.755511,0.0 -2.68745,53.754686,0.0 -2.689519,53.756013,0.0 -2.689596,53.756065,0.0 -2.686221,53.757258,0.0 -2.686325,53.758048,0.0 -2.687265,53.759474,0.0 -2.686548,53.759796,0.0 -2.68723,53.760316,0.0 -2.685058,53.760868,0.0 -2.684069,53.759927,0.0 -2.683868,53.759202,0.0 -2.684413,53.758877,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
"<div class=""googft-info-window"" style=""font-family:sans-serif"">
<b>LSOA_CODE:</b> E01025306<br>
<b>LSOA_NAME:</b> Preston 017D<br>
<b>geometry:</b> -2.701214,53.758794,0.0 -2.701518,53.758017,0.0 -2.700748,53.758114,0.0 -2.700022,53.756759,0.0 -2.699318,53.756851,0.0 -2.699854,53.7582,0.0 -2.699123,53.758326,0.0 -2.698813,53.757586,0.0 -2.699221,53.757539,0.0 -2.699124,53.757171,0.0 -2.698829,53.756759,0.0 -2.698437,53.756887,0.0 -2.697312,53.755788,0.0 -2.696996,53.755943,0.0 -2.696639,53.755707,0.0 -2.695442,53.754903,0.0 -2.695694,53.755401,0.0 -2.694446,53.754952,0.0 -2.694191,53.755087,0.0 -2.695644,53.756078,0.0 -2.695291,53.75627,0.0 -2.694606,53.755739,0.0 -2.694208,53.755329,0.0 -2.693577,53.755446,0.0 -2.693264,53.755205,0.0 -2.693539,53.754677,0.0 -2.692465,53.754552,0.0 -2.692543,53.754152,0.0 -2.692011,53.754089,0.0 -2.691573,53.753741,0.0 -2.692675,53.753594,0.0 -2.695666,53.752589,0.0 -2.695895,53.752295,0.0 -2.696462,53.752311,0.0 -2.702312,53.751691,0.0 -2.706346,53.750269,0.0 -2.706595,53.751834,0.0 -2.707539,53.754698,0.0 -2.707646,53.755159,0.0 -2.707964,53.757094,0.0 -2.706145,53.757372,0.0 -2.70544,53.758772,0.0 -2.704693,53.759141,0.0 -2.702995,53.760105,0.0 -2.699693,53.759278,0.0 -2.701214,53.758794,0.0
</div>",E01025306,Preston 017D,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-2.701214,53.758794,0.0 -2.701518,53.758017,0.0 -2.700748,53.758114,0.0 -2.700022,53.756759,0.0 -2.699318,53.756851,0.0 -2.699854,53.7582,0.0 -2.699123,53.758326,0.0 -2.698813,53.757586,0.0 -2.699221,53.757539,0.0 -2.699124,53.757171,0.0 -2.698829,53.756759,0.0 -2.698437,53.756887,0.0 -2.697312,53.755788,0.0 -2.696996,53.755943,0.0 -2.696639,53.755707,0.0 -2.695442,53.754903,0.0 -2.695694,53.755401,0.0 -2.694446,53.754952,0.0 -2.694191,53.755087,0.0 -2.695644,53.756078,0.0 -2.695291,53.75627,0.0 -2.694606,53.755739,0.0 -2.694208,53.755329,0.0 -2.693577,53.755446,0.0 -2.693264,53.755205,0.0 -2.693539,53.754677,0.0 -2.692465,53.754552,0.0 -2.692543,53.754152,0.0 -2.692011,53.754089,0.0 -2.691573,53.753741,0.0 -2.692675,53.753594,0.0 -2.695666,53.752589,0.0 -2.695895,53.752295,0.0 -2.696462,53.752311,0.0 -2.702312,53.751691,0.0 -2.706346,53.750269,0.0 -2.706595,53.751834,0.0 -2.707539,53.754698,0.0 -2.707646,53.755159,0.0 -2.707964,53.757094,0.0 -2.706145,53.757372,0.0 -2.70544,53.758772,0.0 -2.704693,53.759141,0.0 -2.702995,53.760105,0.0 -2.699693,53.759278,0.0 -2.701214,53.758794,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
"<div class=""googft-info-window"" style=""font-family:sans-serif"">
<b>LSOA_CODE:</b> E01025308<br>
<b>LSOA_NAME:</b> Preston 012B<br>
<b>geometry:</b> -2.715636,53.776737,0.0 -2.714544,53.775055,0.0 -2.712929,53.772567,0.0 -2.712231,53.771484,0.0 -2.712801,53.771359,0.0 -2.714375,53.771012,0.0 -2.715075,53.772087,0.0 -2.714003,53.772327,0.0 -2.714462,53.773486,0.0 -2.715205,53.773407,0.0 -2.715439,53.773801,0.0 -2.716074,53.773663,0.0 -2.715809,53.77326,0.0 -2.718464,53.772718,0.0 -2.718747,53.773407,0.0 -2.718837,53.773621,0.0 -2.71892,53.773834,0.0 -2.719991,53.773709,0.0 -2.718989,53.774006,0.0 -2.719147,53.77446,0.0 -2.719159,53.774493,0.0 -2.71964,53.775961,0.0 -2.722131,53.775742,0.0 -2.721028,53.77634,0.0 -2.719515,53.776619,0.0 -2.718658,53.776736,0.0 -2.715874,53.777079,0.0 -2.715652,53.776762,0.0 -2.715636,53.776737,0.0
</div>",E01025308,Preston 012B,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-2.715636,53.776737,0.0 -2.714544,53.775055,0.0 -2.712929,53.772567,0.0 -2.712231,53.771484,0.0 -2.712801,53.771359,0.0 -2.714375,53.771012,0.0 -2.715075,53.772087,0.0 -2.714003,53.772327,0.0 -2.714462,53.773486,0.0 -2.715205,53.773407,0.0 -2.715439,53.773801,0.0 -2.716074,53.773663,0.0 -2.715809,53.77326,0.0 -2.718464,53.772718,0.0 -2.718747,53.773407,0.0 -2.718837,53.773621,0.0 -2.71892,53.773834,0.0 -2.719991,53.773709,0.0 -2.718989,53.774006,0.0 -2.719147,53.77446,0.0 -2.719159,53.774493,0.0 -2.71964,53.775961,0.0 -2.722131,53.775742,0.0 -2.721028,53.77634,0.0 -2.719515,53.776619,0.0 -2.718658,53.776736,0.0 -2.715874,53.777079,0.0 -2.715652,53.776762,0.0 -2.715636,53.776737,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
"<div class=""googft-info-window"" style=""font-family:sans-serif"">
<b>LSOA_CODE:</b> E01025309<br>
<b>LSOA_NAME:</b> Preston 008E<br>
<b>geometry:</b> -2.71964,53.775961,0.0 -2.719159,53.774493,0.0 -2.719147,53.77446,0.0 -2.718989,53.774006,0.0 -2.719991,53.773709,0.0 -2.71892,53.773834,0.0 -2.718837,53.773621,0.0 -2.718747,53.773407,0.0 -2.72106,53.772935,0.0 -2.720703,53.772282,0.0 -2.721737,53.772101,0.0 -2.723146,53.77183,0.0 -2.7242,53.773526,0.0 -2.725123,53.773345,0.0 -2.725389,53.773565,0.0 -2.727453,53.773131,0.0 -2.727577,53.772883,0.0 -2.72636,53.772729,0.0 -2.726927,53.772131,0.0 -2.72732,53.772249,0.0 -2.72837,53.772561,0.0 -2.728941,53.772597,0.0 -2.730216,53.77299,0.0 -2.731291,53.774974,0.0 -2.729596,53.775325,0.0 -2.728855,53.77532,0.0 -2.72697,53.775355,0.0 -2.725622,53.775258,0.0 -2.72531,53.775684,0.0 -2.724621,53.775516,0.0 -2.723839,53.775915,0.0 -2.72264,53.7757,0.0 -2.722131,53.775742,0.0 -2.71964,53.775961,0.0
</div>",E01025309,Preston 008E,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-2.71964,53.775961,0.0 -2.719159,53.774493,0.0 -2.719147,53.77446,0.0 -2.718989,53.774006,0.0 -2.719991,53.773709,0.0 -2.71892,53.773834,0.0 -2.718837,53.773621,0.0 -2.718747,53.773407,0.0 -2.72106,53.772935,0.0 -2.720703,53.772282,0.0 -2.721737,53.772101,0.0 -2.723146,53.77183,0.0 -2.7242,53.773526,0.0 -2.725123,53.773345,0.0 -2.725389,53.773565,0.0 -2.727453,53.773131,0.0 -2.727577,53.772883,0.0 -2.72636,53.772729,0.0 -2.726927,53.772131,0.0 -2.72732,53.772249,0.0 -2.72837,53.772561,0.0 -2.728941,53.772597,0.0 -2.730216,53.77299,0.0 -2.731291,53.774974,0.0 -2.729596,53.775325,0.0 -2.728855,53.77532,0.0 -2.72697,53.775355,0.0 -2.725622,53.775258,0.0 -2.72531,53.775684,0.0 -2.724621,53.775516,0.0 -2.723839,53.775915,0.0 -2.72264,53.7757,0.0 -2.722131,53.775742,0.0 -2.71964,53.775961,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
"<div class=""googft-info-window"" style=""font-family:sans-serif"">
<b>LSOA_CODE:</b> E01025310<br>
<b>LSOA_NAME:</b> Preston 012C<br>
<b>geometry:</b> -2.715439,53.773801,0.0 -2.715205,53.773407,0.0 -2.714462,53.773486,0.0 -2.714003,53.772327,0.0 -2.715075,53.772087,0.0 -2.714375,53.771012,0.0 -2.717363,53.770359,0.0 -2.716592,53.768243,0.0 -2.716382,53.767394,0.0 -2.717406,53.767057,0.0 -2.717927,53.766686,0.0 -2.718886,53.768032,0.0 -2.71941,53.768135,0.0 -2.720011,53.76875,0.0 -2.72106,53.769759,0.0 -2.720752,53.769825,0.0 -2.721107,53.770427,0.0 -2.720209,53.7706,0.0 -2.720737,53.770968,0.0 -2.721336,53.770827,0.0 -2.721737,53.772101,0.0 -2.720703,53.772282,0.0 -2.72106,53.772935,0.0 -2.718747,53.773407,0.0 -2.718464,53.772718,0.0 -2.715809,53.77326,0.0 -2.716074,53.773663,0.0 -2.715439,53.773801,0.0
</div>",E01025310,Preston 012C,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-2.715439,53.773801,0.0 -2.715205,53.773407,0.0 -2.714462,53.773486,0.0 -2.714003,53.772327,0.0 -2.715075,53.772087,0.0 -2.714375,53.771012,0.0 -2.717363,53.770359,0.0 -2.716592,53.768243,0.0 -2.716382,53.767394,0.0 -2.717406,53.767057,0.0 -2.717927,53.766686,0.0 -2.718886,53.768032,0.0 -2.71941,53.768135,0.0 -2.720011,53.76875,0.0 -2.72106,53.769759,0.0 -2.720752,53.769825,0.0 -2.721107,53.770427,0.0 -2.720209,53.7706,0.0 -2.720737,53.770968,0.0 -2.721336,53.770827,0.0 -2.721737,53.772101,0.0 -2.720703,53.772282,0.0 -2.72106,53.772935,0.0 -2.718747,53.773407,0.0 -2.718464,53.772718,0.0 -2.715809,53.77326,0.0 -2.716074,53.773663,0.0 -2.715439,53.773801,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
"<div class=""googft-info-window"" style=""font-family:sans-serif"">
<b>LSOA_CODE:</b> E01025311<br>
<b>LSOA_NAME:</b> Preston 012D<br>
<b>geometry:</b> -2.725389,53.773565,0.0 -2.725123,53.773345,0.0 -2.7242,53.773526,0.0 -2.723146,53.77183,0.0 -2.724081,53.771655,0.0 -2.72394,53.771395,0.0 -2.724772,53.771229,0.0 -2.724512,53.770224,0.0 -2.724388,53.770011,0.0 -2.72354,53.770175,0.0 -2.723683,53.768949,0.0 -2.725058,53.768886,0.0 -2.725442,53.769607,0.0 -2.726212,53.769461,0.0 -2.726307,53.769646,0.0 -2.727234,53.769704,0.0 -2.727863,53.768508,0.0 -2.729732,53.769223,0.0 -2.729876,53.769271,0.0 -2.732431,53.770059,0.0 -2.72913,53.770694,0.0 -2.728451,53.770831,0.0 -2.728577,53.771228,0.0 -2.728941,53.772597,0.0 -2.72837,53.772561,0.0 -2.72732,53.772249,0.0 -2.726927,53.772131,0.0 -2.72636,53.772729,0.0 -2.727577,53.772883,0.0 -2.727453,53.773131,0.0 -2.725389,53.773565,0.0
</div>",E01025311,Preston 012D,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-2.725389,53.773565,0.0 -2.725123,53.773345,0.0 -2.7242,53.773526,0.0 -2.723146,53.77183,0.0 -2.724081,53.771655,0.0 -2.72394,53.771395,0.0 -2.724772,53.771229,0.0 -2.724512,53.770224,0.0 -2.724388,53.770011,0.0 -2.72354,53.770175,0.0 -2.723683,53.768949,0.0 -2.725058,53.768886,0.0 -2.725442,53.769607,0.0 -2.726212,53.769461,0.0 -2.726307,53.769646,0.0 -2.727234,53.769704,0.0 -2.727863,53.768508,0.0 -2.729732,53.769223,0.0 -2.729876,53.769271,0.0 -2.732431,53.770059,0.0 -2.72913,53.770694,0.0 -2.728451,53.770831,0.0 -2.728577,53.771228,0.0 -2.728941,53.772597,0.0 -2.72837,53.772561,0.0 -2.72732,53.772249,0.0 -2.726927,53.772131,0.0 -2.72636,53.772729,0.0 -2.727577,53.772883,0.0 -2.727453,53.773131,0.0 -2.725389,53.773565,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
"<div class=""googft-info-window"" style=""font-family:sans-serif"">
<b>LSOA_CODE:</b> E01025312<br>
<b>LSOA_NAME:</b> Preston 012E<br>
<b>geometry:</b> -2.721737,53.772101,0.0 -2.721336,53.770827,0.0 -2.720737,53.770968,0.0 -2.720209,53.7706,0.0 -2.721107,53.770427,0.0 -2.720752,53.769825,0.0 -2.72106,53.769759,0.0 -2.720011,53.76875,0.0 -2.71941,53.768135,0.0 -2.718886,53.768032,0.0 -2.717927,53.766686,0.0 -2.717406,53.767057,0.0 -2.716382,53.767394,0.0 -2.71622,53.766855,0.0 -2.715387,53.764893,0.0 -2.72039,53.765075,0.0 -2.722901,53.765714,0.0 -2.725251,53.767196,0.0 -2.727267,53.768247,0.0 -2.727863,53.768508,0.0 -2.727234,53.769704,0.0 -2.726307,53.769646,0.0 -2.726212,53.769461,0.0 -2.725442,53.769607,0.0 -2.725058,53.768886,0.0 -2.723683,53.768949,0.0 -2.72354,53.770175,0.0 -2.724388,53.770011,0.0 -2.724512,53.770224,0.0 -2.724772,53.771229,0.0 -2.72394,53.771395,0.0 -2.724081,53.771655,0.0 -2.723146,53.77183,0.0 -2.721737,53.772101,0.0
</div>",E01025312,Preston 012E,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-2.721737,53.772101,0.0 -2.721336,53.770827,0.0 -2.720737,53.770968,0.0 -2.720209,53.7706,0.0 -2.721107,53.770427,0.0 -2.720752,53.769825,0.0 -2.72106,53.769759,0.0 -2.720011,53.76875,0.0 -2.71941,53.768135,0.0 -2.718886,53.768032,0.0 -2.717927,53.766686,0.0 -2.717406,53.767057,0.0 -2.716382,53.767394,0.0 -2.71622,53.766855,0.0 -2.715387,53.764893,0.0 -2.72039,53.765075,0.0 -2.722901,53.765714,0.0 -2.725251,53.767196,0.0 -2.727267,53.768247,0.0 -2.727863,53.768508,0.0 -2.727234,53.769704,0.0 -2.726307,53.769646,0.0 -2.726212,53.769461,0.0 -2.725442,53.769607,0.0 -2.725058,53.768886,0.0 -2.723683,53.768949,0.0 -2.72354,53.770175,0.0 -2.724388,53.770011,0.0 -2.724512,53.770224,0.0 -2.724772,53.771229,0.0 -2.72394,53.771395,0.0 -2.724081,53.771655,0.0 -2.723146,53.77183,0.0 -2.721737,53.772101,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
"<div class=""googft-info-window"" style=""font-family:sans-serif"">
<b>LSOA_CODE:</b> E01025313<br>
<b>LSOA_NAME:</b> Preston 012F<br>
<b>geometry:</b> -2.710202,53.768364,0.0 -2.708658,53.766191,0.0 -2.707207,53.764201,0.0 -2.706132,53.762654,0.0 -2.707989,53.762636,0.0 -2.708906,53.762515,0.0 -2.709101,53.763278,0.0 -2.709842,53.763112,0.0 -2.711652,53.764228,0.0 -2.711661,53.764836,0.0 -2.712919,53.766581,0.0 -2.713649,53.767583,0.0 -2.71622,53.766855,0.0 -2.716382,53.767394,0.0 -2.716592,53.768243,0.0 -2.717363,53.770359,0.0 -2.714375,53.771012,0.0 -2.712801,53.771359,0.0 -2.712231,53.771484,0.0 -2.710731,53.769174,0.0 -2.710698,53.769124,0.0 -2.710202,53.768364,0.0
</div>",E01025313,Preston 012F,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-2.710202,53.768364,0.0 -2.708658,53.766191,0.0 -2.707207,53.764201,0.0 -2.706132,53.762654,0.0 -2.707989,53.762636,0.0 -2.708906,53.762515,0.0 -2.709101,53.763278,0.0 -2.709842,53.763112,0.0 -2.711652,53.764228,0.0 -2.711661,53.764836,0.0 -2.712919,53.766581,0.0 -2.713649,53.767583,0.0 -2.71622,53.766855,0.0 -2.716382,53.767394,0.0 -2.716592,53.768243,0.0 -2.717363,53.770359,0.0 -2.714375,53.771012,0.0 -2.712801,53.771359,0.0 -2.712231,53.771484,0.0 -2.710731,53.769174,0.0 -2.710698,53.769124,0.0 -2.710202,53.768364,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
"<div class=""googft-info-window"" style=""font-family:sans-serif"">
<b>LSOA_CODE:</b> E01025314<br>
<b>LSOA_NAME:</b> Preston 012G<br>
<b>geometry:</b> -2.712919,53.766581,0.0 -2.711661,53.764836,0.0 -2.711652,53.764228,0.0 -2.709842,53.763112,0.0 -2.709101,53.763278,0.0 -2.708906,53.762515,0.0 -2.707989,53.762636,0.0 -2.706148,53.760701,0.0 -2.704693,53.759141,0.0 -2.70544,53.758772,0.0 -2.706145,53.757372,0.0 -2.707964,53.757094,0.0 -2.708459,53.758274,0.0 -2.709667,53.759394,0.0 -2.710207,53.759742,0.0 -2.712346,53.759484,0.0 -2.719105,53.758564,0.0 -2.720325,53.760149,0.0 -2.722778,53.763343,0.0 -2.723201,53.76364,0.0 -2.722816,53.76403,0.0 -2.720737,53.764895,0.0 -2.72039,53.765075,0.0 -2.715387,53.764893,0.0 -2.71622,53.766855,0.0 -2.713649,53.767583,0.0 -2.712919,53.766581,0.0
</div>",E01025314,Preston 012G,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-2.712919,53.766581,0.0 -2.711661,53.764836,0.0 -2.711652,53.764228,0.0 -2.709842,53.763112,0.0 -2.709101,53.763278,0.0 -2.708906,53.762515,0.0 -2.707989,53.762636,0.0 -2.706148,53.760701,0.0 -2.704693,53.759141,0.0 -2.70544,53.758772,0.0 -2.706145,53.757372,0.0 -2.707964,53.757094,0.0 -2.708459,53.758274,0.0 -2.709667,53.759394,0.0 -2.710207,53.759742,0.0 -2.712346,53.759484,0.0 -2.719105,53.758564,0.0 -2.720325,53.760149,0.0 -2.722778,53.763343,0.0 -2.723201,53.76364,0.0 -2.722816,53.76403,0.0 -2.720737,53.764895,0.0 -2.72039,53.765075,0.0 -2.715387,53.764893,0.0 -2.71622,53.766855,0.0 -2.713649,53.767583,0.0 -2.712919,53.766581,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
